DataProyectoMineria_Sexo,DataProyectoMineria_Zona,DataProyectoMineria_Departamento,DataProyectoMineria_Etario,DataProyectoMineria_Grupo,DataProyectoMineria_No_carente,DataProyectoMineria_Valor,DataProyectoMineria_Total,DataProyectoMineria_Proporción,DataProyectoMineria_Variable,DataProyectoMineria_ID,DataProyectoMineria_Nombre_dpto
Hombre,Rural,13,Menor,Colombiana,5631.81,89961.27,95593.08,0.941085589040546,Sin alcantarillado,2795,Bolívar
Hombre,Rural,13,Menor,Colombiana,7115.548,34250.59,41366.13,0.827986326011159,Sin suministro continuo de agua,2290,Bolívar
Hombre,Rural,13,Menor,Colombiana,12018.11,0,12018.11,0,Sin empleo,7050,Bolívar
Hombre,Rural,13,Menor,Colombiana,13439.91,82153.17,95593.08,0.859404990403071,Sin recogida de basuras,1225,Bolívar
Hombre,Rural,13,Menor,Colombiana,36383.66,59209.42,95593.08,0.61939023201261,Hacinamiento,691,Bolívar
Hombre,Rural,13,Menor,Colombiana,38042.15,57550.93,95593.08,0.602040754414441,Sin combustible adecuado para cocinar,157,Bolívar
Hombre,Rural,13,Menor,Colombiana,41366.13,54226.95,95593.08,0.567268572160244,Sin acueducto,1759,Bolívar
Hombre,Rural,13,Menor,Colombiana,45191.19,50401.894,95593.08,0.527254629728428,Sin espacio exclusivo para la cocina,3329,Bolívar
Hombre,Rural,13,Menor,Colombiana,47886.42,47706.66,95593.08,0.499059764577101,Sin refrigerador,4397,Bolívar
Hombre,Rural,13,Menor,Colombiana,56075.74,39517.35,95593.08,0.413391324978754,Sin pisos duraderos,5999,Bolívar
Hombre,Rural,13,Menor,Colombiana,62396.559,33196.53,95593.08,0.34726917471432,Sin sanitario,4931,Bolívar
Hombre,Rural,13,Menor,Colombiana,77011.96,18581.13,95593.08,0.194377354511435,Sin electricidad,5465,Bolívar
Hombre,Rural,13,Menor,Colombiana,80247.06,15346.02,95593.08,0.160534842061789,Sin paredes duraderas,6533,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80.646774,80.646774,1,Hacinamiento,692,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80.646774,80.646774,1,Sin acueducto,1760,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80.646774,80.646774,1,Sin alcantarillado,2796,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80.646774,80.646774,1,Sin combustible adecuado para cocinar,158,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80.646774,80.646774,1,Sin internet,3864,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80.646774,80.646774,1,Sin recogida de basuras,1226,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80.646774,80.646774,1,Sin sanitario,4932,Bolívar
Hombre,Rural,13,Menor,Retornada,80.646774,0,80.646774,0,Sin electricidad,5466,Bolívar
Hombre,Rural,13,Menor,Retornada,80.646774,0,80.646774,0,Sin espacio exclusivo para la cocina,3330,Bolívar
Hombre,Rural,13,Menor,Retornada,80.646774,0,80.646774,0,Sin paredes duraderas,6534,Bolívar
Hombre,Rural,13,Menor,Retornada,80.646774,0,80.646774,0,Sin pisos duraderos,6000,Bolívar
Hombre,Rural,13,Menor,Retornada,80.646774,0,80.646774,0,Sin refrigerador,4398,Bolívar
Hombre,Rural,13,Menor,Venezolana,142.84752,4204.377,4347.224,0.967140639635777,Sin alcantarillado,2797,Bolívar
Hombre,Rural,13,Menor,Venezolana,142.84752,4204.377,4347.224,0.967140639635777,Sin internet,3865,Bolívar
Hombre,Rural,13,Menor,Venezolana,171.61482,0,171.61482,0,Sin empleo,7051,Bolívar
Hombre,Rural,13,Menor,Venezolana,390.11143,2569.366,2959.4775,0.868182305829323,Sin suministro continuo de agua,2291,Bolívar
Hombre,Rural,13,Menor,Venezolana,1110.256,3236.969,4347.224,0.744605983036531,Sin recogida de basuras,1227,Bolívar
Hombre,Rural,13,Menor,Venezolana,1515.004,2832.22,4347.224,0.65150081983353,Hacinamiento,693,Bolívar
Hombre,Rural,13,Menor,Venezolana,2002.11,2345.114,4347.224,0.53945092316384,Sin refrigerador,4399,Bolívar
Hombre,Rural,13,Menor,Venezolana,2425.556,1921.668,4347.224,0.442044854371433,Sin combustible adecuado para cocinar,159,Bolívar
Hombre,Rural,13,Menor,Venezolana,2795.893,1551.331,4347.224,0.356855547356198,Sin espacio exclusivo para la cocina,3331,Bolívar
Hombre,Rural,13,Menor,Venezolana,2959.4775,1387.7466,4347.224,0.319225924406012,Sin acueducto,1761,Bolívar
Hombre,Rural,13,Menor,Venezolana,2979.207,1368.017,4347.224,0.314687487923328,Sin sanitario,4933,Bolívar
Hombre,Rural,13,Menor,Venezolana,3639.2488,707.97531,4347.224,0.162856873719873,Sin pisos duraderos,6001,Bolívar
Hombre,Rural,13,Menor,Venezolana,3839.789,507.43486,4347.224,0.116726182041689,Sin paredes duraderas,6535,Bolívar
Hombre,Rural,13,Menor,Venezolana,3941.792,405.43235,4347.224,0.0932623554709856,Sin electricidad,5467,Bolívar
Hombre,Rural,15,Mayor,Colombiana,5977.266,165396.6,171373.9,0.965121293265777,Sin alcantarillado,2803,Boyacá
Hombre,Rural,15,Mayor,Colombiana,12770.63,158603.3,171373.9,0.925481068003938,Sin internet,3871,Boyacá
Hombre,Rural,15,Mayor,Colombiana,15471.784,155902.1,171373.9,0.909719041230899,Sin recogida de basuras,1233,Boyacá
Hombre,Rural,15,Mayor,Colombiana,41619.84,129754.1,171373.9,0.757140381353287,Sin combustible adecuado para cocinar,165,Boyacá
Hombre,Rural,15,Mayor,Colombiana,54378.59,64177.57,118556.2,0.541326138995683,Sin suministro continuo de agua,2296,Boyacá
Hombre,Rural,15,Mayor,Colombiana,108253.5,63120.45,171373.9,0.368320088414864,Sin refrigerador,4405,Boyacá
Hombre,Rural,15,Mayor,Colombiana,118556.2,52817.75,171373.9,0.308201832367706,Sin acueducto,1767,Boyacá
Hombre,Rural,15,Mayor,Colombiana,134392.4,4578.1242,138970.6,0.032943113147673,Sin empleo,7056,Boyacá
Hombre,Rural,15,Mayor,Colombiana,141821.2,29552.73,171373.9,0.172445920878267,Hacinamiento,699,Boyacá
Hombre,Rural,15,Mayor,Colombiana,147813.4,23560.54,171373.9,0.137480328101304,Sin sanitario,4939,Boyacá
Hombre,Rural,15,Mayor,Colombiana,152233.8,19140.13,171373.9,0.111686376980392,Sin paredes duraderas,6541,Boyacá
Hombre,Rural,15,Mayor,Colombiana,163744,7629.921,171373.9,0.0445220713305819,Sin pisos duraderos,6007,Boyacá
Hombre,Rural,15,Mayor,Colombiana,165645.9,5727.962,171373.9,0.0334237710643219,Sin espacio exclusivo para la cocina,3337,Boyacá
Hombre,Rural,15,Mayor,Colombiana,168492.3,2881.591,171373.9,0.0168146433033268,Sin electricidad,5473,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136.237,1136.237,1,Sin alcantarillado,2804,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136.237,1136.237,1,Sin internet,3872,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136.237,1136.237,1,Sin recogida de basuras,1234,Boyacá
Hombre,Rural,15,Mayor,Retornada,534.27953,601.95714,1136.237,0.529781322030527,Hacinamiento,700,Boyacá
Hombre,Rural,15,Mayor,Retornada,601.95714,534.27953,1136.237,0.470218387537107,Sin combustible adecuado para cocinar,166,Boyacá
Hombre,Rural,15,Mayor,Retornada,692.7065,443.53017,1136.237,0.390350050209595,Sin refrigerador,4406,Boyacá
Hombre,Rural,15,Mayor,Retornada,783.96042,0,783.96042,0,Sin suministro continuo de agua,2297,Boyacá
Hombre,Rural,15,Mayor,Retornada,783.96042,352.27625,1136.237,0.310037650595782,Sin acueducto,1768,Boyacá
Hombre,Rural,15,Mayor,Retornada,789.63114,346.60553,1136.237,0.30504686082217,Sin electricidad,5474,Boyacá
Hombre,Rural,15,Mayor,Retornada,1039.312,96.924644,1136.237,0.0853031929078176,Sin sanitario,4940,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136.237,0,1136.237,0,Sin empleo,7057,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136.237,0,1136.237,0,Sin espacio exclusivo para la cocina,3338,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136.237,0,1136.237,0,Sin paredes duraderas,6542,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136.237,0,1136.237,0,Sin pisos duraderos,6008,Boyacá
Hombre,Rural,15,Mayor,Venezolana,0,1756.397,1756.397,1,Sin acueducto,1769,Boyacá
Hombre,Rural,15,Mayor,Venezolana,0,1756.397,1756.397,1,Sin alcantarillado,2805,Boyacá
Hombre,Rural,15,Mayor,Venezolana,0,1756.397,1756.397,1,Sin internet,3873,Boyacá
Hombre,Rural,15,Mayor,Venezolana,162.71979,1593.677,1756.397,0.907355797123315,Hacinamiento,701,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1096.46,659.936676,1756.397,0.375733206103176,Sin recogida de basuras,1235,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1259.18,497.21689,1756.397,0.283089125066827,Sin combustible adecuado para cocinar,167,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1259.18,497.21689,1756.397,0.283089125066827,Sin sanitario,4941,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1371.817,384.57938,1756.397,0.218959255794675,Sin refrigerador,4407,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1390.91,365.48666,1756.397,0.208088866013777,Sin empleo,7058,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756.397,0,1756.397,0,Sin electricidad,5475,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756.397,0,1756.397,0,Sin espacio exclusivo para la cocina,3339,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756.397,0,1756.397,0,Sin paredes duraderas,6543,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1756.397,0,1756.397,0,Sin pisos duraderos,6009,Boyacá
Hombre,Rural,15,Menor,Colombiana,3861.787,94746.9,98608.69,0.960837224386613,Sin alcantarillado,2801,Boyacá
Hombre,Rural,15,Menor,Colombiana,4862.029,349.64454,5211.6737,0.0670887242998348,Sin empleo,7055,Boyacá
Hombre,Rural,15,Menor,Colombiana,7342.971,91265.72,98608.69,0.925534250581769,Sin recogida de basuras,1231,Boyacá
Hombre,Rural,15,Menor,Colombiana,8966.998,89641.69,98608.69,0.90906480960248,Sin internet,3869,Boyacá
Hombre,Rural,15,Menor,Colombiana,25205.911,73402.78,98608.69,0.744384495930328,Sin combustible adecuado para cocinar,163,Boyacá
Hombre,Rural,15,Menor,Colombiana,30720.96,36695.09,67416.05,0.544307920739942,Sin suministro continuo de agua,2295,Boyacá
Hombre,Rural,15,Menor,Colombiana,63311.64,35297.05,98608.69,0.357950703938973,Hacinamiento,697,Boyacá
Hombre,Rural,15,Menor,Colombiana,64055.11,34553.58,98608.69,0.350411104741377,Sin refrigerador,4403,Boyacá
Hombre,Rural,15,Menor,Colombiana,67416.05,31192.63,98608.69,0.316327394674851,Sin acueducto,1765,Boyacá
Hombre,Rural,15,Menor,Colombiana,85439.59,13169.1,98608.69,0.133549081729004,Sin sanitario,4937,Boyacá
Hombre,Rural,15,Menor,Colombiana,88293.06,10315.63,98608.69,0.104611774073867,Sin paredes duraderas,6539,Boyacá
Hombre,Rural,15,Menor,Colombiana,95520.44,3088.246,98608.69,0.0313181931531592,Sin pisos duraderos,6005,Boyacá
Hombre,Rural,15,Menor,Colombiana,96642.24,1966.449,98608.69,0.0199419442647499,Sin espacio exclusivo para la cocina,3335,Boyacá
Hombre,Rural,15,Menor,Colombiana,97385.735,1222.954,98608.69,0.0124020915398024,Sin electricidad,5471,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020.01,1020.01,1,Sin acueducto,1766,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020.01,1020.01,1,Sin alcantarillado,2802,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020.01,1020.01,1,Sin internet,3870,Boyacá
Hombre,Rural,15,Menor,Venezolana,0,1020.01,1020.01,1,Sin recogida de basuras,1232,Boyacá
Hombre,Rural,15,Menor,Venezolana,255.35161,764.65881,1020.01,0.74965815041029,Sin combustible adecuado para cocinar,164,Boyacá
Hombre,Rural,15,Menor,Venezolana,267.441925,752.5685,1020.01,0.737805021519397,Hacinamiento,698,Boyacá
Hombre,Rural,15,Menor,Venezolana,522.79353,497.21689,1020.01,0.487462760169018,Sin sanitario,4938,Boyacá
Hombre,Rural,15,Menor,Venezolana,798.15083,221.85959,1020.01,0.217507269536573,Sin refrigerador,4404,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020.01,0,1020.01,0,Sin electricidad,5472,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020.01,0,1020.01,0,Sin espacio exclusivo para la cocina,3336,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020.01,0,1020.01,0,Sin paredes duraderas,6540,Boyacá
Hombre,Rural,15,Menor,Venezolana,1020.01,0,1020.01,0,Sin pisos duraderos,6006,Boyacá
Hombre,Rural,17,Mayor,Colombiana,6079.544,103495.3,109574.8,0.944517352529961,Sin internet,3876,Caldas
Hombre,Rural,17,Mayor,Colombiana,21788.14,87786.68,109574.8,0.801157565425627,Sin alcantarillado,2808,Caldas
Hombre,Rural,17,Mayor,Colombiana,35937.85,73636.98,109574.8,0.672024772119137,Sin recogida de basuras,1238,Caldas
Hombre,Rural,17,Mayor,Colombiana,45533.13,4618.794,50151.92,0.0920960553454384,Sin suministro continuo de agua,2299,Caldas
Hombre,Rural,17,Mayor,Colombiana,50151.92,59422.9,109574.8,0.542304434961323,Sin acueducto,1772,Caldas
Hombre,Rural,17,Mayor,Colombiana,59301.679,50273.14,109574.8,0.458802023822996,Sin combustible adecuado para cocinar,170,Caldas
Hombre,Rural,17,Mayor,Colombiana,78381.96,31192.86,109574.8,0.284671840605687,Sin sanitario,4944,Caldas
Hombre,Rural,17,Mayor,Colombiana,82440.13,27134.69,109574.8,0.247636226577644,Sin paredes duraderas,6546,Caldas
Hombre,Rural,17,Mayor,Colombiana,92058.17,17516.65,109574.8,0.159860205083651,Hacinamiento,704,Caldas
Hombre,Rural,17,Mayor,Colombiana,93212.99,4357.431,97570.42,0.0446593445021555,Sin empleo,7060,Caldas
Hombre,Rural,17,Mayor,Colombiana,94800.46,14774.36,109574.8,0.134833556620683,Sin refrigerador,4410,Caldas
Hombre,Rural,17,Mayor,Colombiana,102561.5,7013.328,109574.8,0.0640049354413606,Sin espacio exclusivo para la cocina,3342,Caldas
Hombre,Rural,17,Mayor,Colombiana,108129.1,1445.715,109574.8,0.0131938639176161,Sin pisos duraderos,6012,Caldas
Hombre,Rural,17,Mayor,Colombiana,109107.3,467.50214,109574.8,0.00426651146066431,Sin electricidad,5478,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91.2677536,91.2677536,1,Sin acueducto,1773,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91.2677536,91.2677536,1,Sin alcantarillado,2809,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91.2677536,91.2677536,1,Sin internet,3877,Caldas
Hombre,Rural,17,Mayor,Retornada,0,91.2677536,91.2677536,1,Sin recogida de basuras,1239,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Hacinamiento,705,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin combustible adecuado para cocinar,171,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin electricidad,5479,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin empleo,7061,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin espacio exclusivo para la cocina,3343,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin paredes duraderas,6547,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin pisos duraderos,6013,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin refrigerador,4411,Caldas
Hombre,Rural,17,Mayor,Retornada,91.2677536,0,91.2677536,0,Sin sanitario,4945,Caldas
Hombre,Rural,17,Mayor,Venezolana,0,795.67923,795.67923,1,Sin alcantarillado,2810,Caldas
Hombre,Rural,17,Mayor,Venezolana,60.007618,0,60.007618,0,Sin suministro continuo de agua,2300,Caldas
Hombre,Rural,17,Mayor,Venezolana,60.007618,735.671608,795.67923,0.924583148915424,Sin acueducto,1774,Caldas
Hombre,Rural,17,Mayor,Venezolana,97.377708,698.30152,795.67923,0.877616875835756,Sin recogida de basuras,1240,Caldas
Hombre,Rural,17,Mayor,Venezolana,192.11626,603.56297,795.67923,0.758550615930995,Sin internet,3878,Caldas
Hombre,Rural,17,Mayor,Venezolana,344.21093,451.46829,795.67923,0.567399867909082,Hacinamiento,706,Caldas
Hombre,Rural,17,Mayor,Venezolana,442.91439,352.76484,795.67923,0.443350569801853,Sin combustible adecuado para cocinar,172,Caldas
Hombre,Rural,17,Mayor,Venezolana,476.31957,319.35965,795.67923,0.401367332411077,Sin paredes duraderas,6548,Caldas
Hombre,Rural,17,Mayor,Venezolana,506.23242,289.44681,795.67923,0.363773238117577,Sin refrigerador,4412,Caldas
Hombre,Rural,17,Mayor,Venezolana,702.26642,93.412804,795.67923,0.117400078421049,Sin sanitario,4946,Caldas
Hombre,Rural,17,Mayor,Venezolana,795.67923,0,795.67923,0,Sin electricidad,5480,Caldas
Hombre,Rural,17,Mayor,Venezolana,795.67923,0,795.67923,0,Sin empleo,7062,Caldas
Hombre,Rural,17,Mayor,Venezolana,795.67923,0,795.67923,0,Sin espacio exclusivo para la cocina,3344,Caldas
Hombre,Rural,17,Mayor,Venezolana,795.67923,0,795.67923,0,Sin pisos duraderos,6014,Caldas
Hombre,Rural,17,Menor,Colombiana,2575.032,52831.58,55406.61,0.953524859218061,Sin internet,3874,Caldas
Hombre,Rural,17,Menor,Colombiana,2658.66,511.79321,3170.453,0.161425894028393,Sin empleo,7059,Caldas
Hombre,Rural,17,Menor,Colombiana,13720.38,41686.23,55406.61,0.752369257025471,Sin alcantarillado,2806,Caldas
Hombre,Rural,17,Menor,Colombiana,21081.18,34325.43,55406.61,0.619518681976753,Sin recogida de basuras,1236,Caldas
Hombre,Rural,17,Menor,Colombiana,22973.55,1496.761,24470.31,0.0611664094161455,Sin suministro continuo de agua,2298,Caldas
Hombre,Rural,17,Menor,Colombiana,24470.31,30936.3,55406.61,0.558350348451205,Sin acueducto,1770,Caldas
Hombre,Rural,17,Menor,Colombiana,29031.12,26375.49,55406.61,0.476035079569026,Sin combustible adecuado para cocinar,168,Caldas
Hombre,Rural,17,Menor,Colombiana,36799.47,18607.137,55406.61,0.335828829809295,Hacinamiento,702,Caldas
Hombre,Rural,17,Menor,Colombiana,40607.57,14799.04,55406.61,0.26709881727108,Sin sanitario,4942,Caldas
Hombre,Rural,17,Menor,Colombiana,42574.3,12832.31,55406.61,0.231602510963945,Sin paredes duraderas,6544,Caldas
Hombre,Rural,17,Menor,Colombiana,48964.5,6442.112,55406.61,0.11626973749161,Sin refrigerador,4408,Caldas
Hombre,Rural,17,Menor,Colombiana,52157.05,3249.56,55406.61,0.0586493199999061,Sin espacio exclusivo para la cocina,3340,Caldas
Hombre,Rural,17,Menor,Colombiana,54106.99,1299.621,55406.61,0.0234560641771803,Sin pisos duraderos,6010,Caldas
Hombre,Rural,17,Menor,Colombiana,55233.47,173.14095,55406.61,0.00312491505977355,Sin electricidad,5476,Caldas
Hombre,Rural,17,Menor,Venezolana,0,156.730835,156.730835,1,Hacinamiento,703,Caldas
Hombre,Rural,17,Menor,Venezolana,0,156.730835,156.730835,1,Sin acueducto,1771,Caldas
Hombre,Rural,17,Menor,Venezolana,0,156.730835,156.730835,1,Sin alcantarillado,2807,Caldas
Hombre,Rural,17,Menor,Venezolana,0,156.730835,156.730835,1,Sin combustible adecuado para cocinar,169,Caldas
Hombre,Rural,17,Menor,Venezolana,0,156.730835,156.730835,1,Sin internet,3875,Caldas
Hombre,Rural,17,Menor,Venezolana,0,156.730835,156.730835,1,Sin paredes duraderas,6545,Caldas
Hombre,Rural,17,Menor,Venezolana,0,156.730835,156.730835,1,Sin recogida de basuras,1237,Caldas
Hombre,Rural,17,Menor,Venezolana,156.730835,0,156.730835,0,Sin electricidad,5477,Caldas
Hombre,Rural,17,Menor,Venezolana,156.730835,0,156.730835,0,Sin espacio exclusivo para la cocina,3341,Caldas
Hombre,Rural,17,Menor,Venezolana,156.730835,0,156.730835,0,Sin pisos duraderos,6011,Caldas
Hombre,Rural,17,Menor,Venezolana,156.730835,0,156.730835,0,Sin refrigerador,4409,Caldas
Hombre,Rural,17,Menor,Venezolana,156.730835,0,156.730835,0,Sin sanitario,4943,Caldas
Hombre,Rural,18,Mayor,Colombiana,3458.861,3393.961,6852.822,0.49526472451787,Sin suministro continuo de agua,2302,Caquetá
Hombre,Rural,18,Mayor,Colombiana,4106.78,81728.475,85835.25,0.952155146050137,Sin internet,3881,Caquetá
Hombre,Rural,18,Mayor,Colombiana,6852.822,78982.43,85835.25,0.920163103154007,Sin acueducto,1777,Caquetá
Hombre,Rural,18,Mayor,Colombiana,7393.851,78441.4,85835.25,0.913859981767397,Sin alcantarillado,2813,Caquetá
Hombre,Rural,18,Mayor,Colombiana,7993.455,77841.8,85835.25,0.906874506685773,Sin recogida de basuras,1243,Caquetá
Hombre,Rural,18,Mayor,Colombiana,49292.22,36543.04,85835.25,0.425734648643768,Sin combustible adecuado para cocinar,175,Caquetá
Hombre,Rural,18,Mayor,Colombiana,59968.38,25866.88,85835.25,0.301354979451915,Hacinamiento,709,Caquetá
Hombre,Rural,18,Mayor,Colombiana,60318.82,25516.43,85835.25,0.297272158000355,Sin refrigerador,4415,Caquetá
Hombre,Rural,18,Mayor,Colombiana,78059,2387.367,80446.37,0.0296765037378318,Sin empleo,7065,Caquetá
Hombre,Rural,18,Mayor,Colombiana,78622.08,7213.1705,85835.25,0.0840350613529989,Sin espacio exclusivo para la cocina,3347,Caquetá
Hombre,Rural,18,Mayor,Colombiana,78970.41,6864.843,85835.25,0.0799769675046091,Sin sanitario,4949,Caquetá
Hombre,Rural,18,Mayor,Colombiana,79920.58,5914.676,85835.25,0.0689073078950664,Sin pisos duraderos,6017,Caquetá
Hombre,Rural,18,Mayor,Colombiana,82345.59,3489.6653,85835.25,0.0406553869185445,Sin electricidad,5483,Caquetá
Hombre,Rural,18,Mayor,Colombiana,85660.76,174.49235,85835.25,0.00203287518822395,Sin paredes duraderas,6551,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22.404449,22.404449,1,Sin acueducto,1778,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22.404449,22.404449,1,Sin alcantarillado,2814,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22.404449,22.404449,1,Sin internet,3882,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22.404449,22.404449,1,Sin recogida de basuras,1244,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22.404449,22.404449,1,Sin refrigerador,4416,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Hacinamiento,710,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Sin combustible adecuado para cocinar,176,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Sin electricidad,5484,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Sin empleo,7066,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Sin espacio exclusivo para la cocina,3348,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Sin paredes duraderas,6552,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Sin pisos duraderos,6018,Caquetá
Hombre,Rural,18,Mayor,Retornada,22.404449,0,22.404449,0,Sin sanitario,4950,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243.22453,243.22453,1,Sin acueducto,1779,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243.22453,243.22453,1,Sin alcantarillado,2815,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243.22453,243.22453,1,Sin internet,3883,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243.22453,243.22453,1,Sin recogida de basuras,1245,Caquetá
Hombre,Rural,18,Mayor,Venezolana,0,243.22453,243.22453,1,Sin refrigerador,4417,Caquetá
Hombre,Rural,18,Mayor,Venezolana,108.29094,134.93359,243.22453,0.554769660773936,Hacinamiento,711,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243.22453,0,243.22453,0,Sin combustible adecuado para cocinar,177,Caquetá
Hombre,Rural,18,Mayor,Venezolana,243.22453,0,243.22453,0,Sin electricidad,5485,Caquetá
